0.015	1249.13
0.02	1259.05
0.025	1269.35
0.03	1280.6
0.035	1291.85
0.04	1303.87
0.045	1316.27
0.05	1329.43
0.055	1342.97
0.06	1357.28
0.065	1372.92
0.07	1389.51
0.075	1406.29
0.08	1424.03
0.085	1443.11
0.09	1463.71
0.095	1485.45
0.1	1508.91
0.105	1533.9
0.11	1560.6
0.115	1588.26
0.12	1618.59
0.125	1651.59
0.13	1686.68
0.135	1724.26
0.14	1764.69
0.145	1807.8
0.15	1855.1
0.155	1905.26
0.16	1958.29
0.165	2015.13
0.17	2073.3
0.175	2135.29
0.18	2199.38
0.185	2265.94
0.19	2330.22
0.195	2391.45
0.2	2444.47
0.205	2484.71
0.21	2506.08
0.215	2506.46
0.22	2485.1
0.225	2444.66
0.23	2390.87
0.235	2326.98
0.24	2257.55
0.245	2186.79
0.25	2117.93
0.255	2052.89
0.26	1990.9
0.265	1933.11
0.27	1878.37
0.275	1826.49
0.28	1778.81
0.285	1734.55
0.29	1693.17
0.295	1654.45
0.3	1618.4
0.305	1584.45
0.31	1553.35
0.315	1524.36
0.32	1498.04
0.325	1473.81
0.33	1451.12
0.335	1429.95
0.34	1410.3
0.345	1391.61
0.35	1374.44
0.355	1358.23
0.36	1342.78
0.365	1328.28
0.37	1314.74
0.375	1301.96
0.38	1289.76
0.385	1278.12
0.39	1267.25
0.395	1256.76
0.4	1246.46
0.405	1236.92
0.41	1227.77
0.415	1218.8
0.42	1210.6
0.425	1202.59
0.43	1194.58
0.435	1186.76
0.44	1179.32
0.445	1172.07
0.45	1165.21
0.455	1158.53
0.46	1152.04
0.465	1145.94
0.47	1139.84
0.475	1134.12
0.48	1128.39
0.485	1122.67
0.49	1117.14
0.495	1111.8
0.5	1106.84
0.505	1102.07
0.51	1097.11
0.515	1092.54
0.52	1087.96
0.525	1083.57
0.53	1079.18
0.535	1075.18
0.54	1071.17
0.545	1067.36
0.55	1063.73
0.555	1060.11
0.56	1056.49
0.565	1053.24
0.57	1049.81
0.575	1046.76
0.58	1043.52
0.585	1040.46
0.59	1037.79
0.595	1034.93
0.6	1032.26
0.605	1029.59
0.61	1026.92
0.615	1024.44
0.62	1021.96
0.625	1019.48
0.63	1017.19
0.635	1014.91
0.64	1012.62
0.645	1010.52
0.65	1008.42
0.655	1006.32
0.66	1004.42
0.665	1002.51
0.67	1000.6
0.675	998.694
0.68	996.977
0.685	995.26
0.69	993.544
0.695	991.827
0.7	990.111
0.705	988.585
0.71	987.059
0.715	985.342
0.72	983.816
0.725	982.291
0.73	980.955
0.735	979.62
0.74	978.285
0.745	976.95
0.75	975.615
0.755	974.28
0.76	972.944
0.765	971.8
0.77	970.465
0.775	969.321
0.78	968.176
0.785	967.032
0.79	965.887
0.795	964.934
0.8	963.789
0.805	962.645
0.81	961.691
0.815	960.547
0.82	959.784
0.825	958.639
0.83	957.686
0.835	956.732
0.84	955.778
0.845	954.825
0.85	953.871
0.855	952.917
0.86	951.964
0.865	951.201
0.87	950.438
0.875	949.484
0.88	948.53
0.885	947.958
0.89	947.005
0.895	946.432
0.9	945.479
0.905	944.906
0.91	943.953
0.915	943.381
0.92	942.618
0.925	941.855
0.93	941.283
0.935	940.52
0.94	939.947
0.945	939.375
0.95	938.612
0.955	938.04
0.96	937.468
0.965	936.896
0.97	936.133
0.975	935.751
0.98	934.988
0.985	934.607
0.99	934.035
0.995	933.462
1	932.89
1.005	932.318
1.01	931.937
1.015	931.174
1.02	930.792
1.025	930.22
1.03	929.648
1.035	929.266
1.04	928.694
1.045	928.122
1.05	927.55
1.055	926.977
1.06	926.596
1.065	926.024
1.07	925.452
1.075	924.879
1.08	924.307
1.085	924.116
1.09	923.544
1.095	922.972
1.1	922.59
1.105	922.209
1.11	921.637
1.115	921.255
1.12	920.874
1.125	920.302
1.13	920.111
1.135	919.539
1.14	919.157
1.145	918.776
1.15	918.394
1.155	917.822
1.16	917.631
1.165	917.25
1.17	916.678
1.175	916.296
1.18	916.106
1.185	915.533
1.19	915.152
1.195	914.961
1.2	914.58
1.205	914.198
1.21	913.817
1.215	913.435
1.22	913.054
1.225	912.672
1.23	912.291
1.235	912.1
1.24	911.719
1.245	911.337
1.25	910.956
1.255	910.765
1.26	910.383
1.265	910.002
1.27	909.621
1.275	909.43
1.28	909.048
1.285	908.667
1.29	908.476
1.295	908.285
1.3	907.904
1.305	907.522
1.31	907.141
1.315	906.95
1.32	906.76
1.325	906.378
1.33	905.997
1.335	905.615
1.34	905.424
1.345	905.043
1.35	904.661
1.355	904.471
1.36	904.28
1.365	903.898
1.37	903.517
1.375	903.136
1.38	903.136
1.385	902.754
1.39	902.373
1.395	901.991
1.4	901.8
1.405	901.61
1.41	901.228
1.415	900.847
1.42	900.465
1.425	900.275
1.43	900.084
1.435	899.702
1.44	899.321
1.445	899.13
1.45	898.939
1.455	898.558
1.46	898.176
1.465	897.986
1.47	897.795
1.475	897.604
1.48	897.223
1.485	896.841
1.49	896.46
1.495	896.46
1.5	896.078
1.505	895.697
1.51	895.506
1.515	895.125
1.52	895.125
1.525	894.743
1.53	894.552
1.535	894.171
1.54	893.98
1.545	893.79
1.55	893.599
1.555	893.217
1.56	893.027
1.565	892.645
1.57	892.454
1.575	892.454
1.58	892.073
1.585	891.882
1.59	891.691
1.595	891.31
1.6	891.119
1.605	890.929
1.61	890.738
1.615	890.356
1.62	890.166
1.625	889.784
1.63	889.784
1.635	889.403
1.64	889.212
1.645	889.021
1.65	888.64
1.655	888.449
1.66	888.449
1.665	888.258
1.67	888.067
1.675	887.877
1.68	887.495
1.685	887.305
1.69	887.114
1.695	886.923
1.7	886.732
1.705	886.351
1.71	886.16
1.715	885.969
1.72	885.969
1.725	885.588
1.73	885.397
1.735	885.206
1.74	885.016
1.745	884.825
1.75	884.634
1.755	884.444
1.76	884.062
1.765	883.871
1.77	883.681
1.775	883.299
1.78	883.299
1.785	883.108
1.79	882.918
1.795	882.727
1.8	882.536
1.805	882.345
1.81	882.155
1.815	881.964
1.82	881.964
1.825	881.773
1.83	881.582
1.835	881.392
1.84	881.201
1.845	881.01
1.85	880.82
1.855	880.629
1.86	880.629
1.865	880.438
1.87	880.247
1.875	880.057
1.88	879.866
1.885	879.675
1.89	879.484
1.895	879.294
1.9	879.294
1.905	879.294
1.91	879.103
1.915	878.721
1.92	878.531
1.925	878.34
1.93	878.34
1.935	878.149
1.94	877.959
1.945	877.959
1.95	877.768
1.955	877.577
1.96	877.386
1.965	877.196
1.97	877.005
1.975	877.005
1.98	876.814
1.985	876.623
1.99	876.623
1.995	876.433
2	876.242
